Source,Target
闭经,行为幼稚
闭经,全身不适
闭经,行为愚蠢
闭经,妄想
闭经,胸胁满
情绪不稳,行为幼稚
情绪不稳,全身不适
情绪不稳,行为愚蠢
行为幼稚,腹痛
行为幼稚,全身不适
行为幼稚,月经色暗
行为幼稚,行为愚蠢
行为幼稚,面暗
行为幼稚,月经过少
行为幼稚,妄想
行为幼稚,胸胁满
腹痛,全身不适
腹痛,行为愚蠢
腹痛,妄想
全身不适,月经色暗
全身不适,行为愚蠢
全身不适,面暗
全身不适,月经过少
全身不适,妄想
全身不适,胸胁满
月经色暗,行为愚蠢
月经色暗,面暗
月经色暗,妄想
月经色暗,胸胁满
行为愚蠢,面暗
行为愚蠢,月经过少
行为愚蠢,妄想
行为愚蠢,胸胁满
月经过少,妄想
月经过少,胸胁满
皮肤瘢痕,皮肤水疱
全身不适,皮疹
全身不适,皮肤不平
全身不适,皮肤结节
全身不适,皮肤囊肿
全身不适,头痛
全身不适,胸部丘疹
全身不适,皮肤出油
皮疹,皮肤不平
皮疹,皮肤结节
皮疹,皮肤囊肿
皮疹,胸部丘疹
皮疹,皮肤出油
皮肤不平,皮肤结节
皮肤不平,皮肤囊肿
皮肤不平,头痛
皮肤不平,发热
皮肤不平,胸部丘疹
皮肤不平,皮肤出油
皮肤结节,皮肤囊肿
皮肤结节,胸部丘疹
皮肤结节,皮肤出油
皮肤囊肿,头痛
皮肤囊肿,发热
皮肤囊肿,胸部丘疹
皮肤囊肿,皮肤出油
头痛,胸部丘疹
头痛,皮肤出油
发热,胸部丘疹
发热,皮肤出油
胸部丘疹,皮肤出油
口渴,鼻端红
口渴,手指抬起
鼻干,鼻端红
鼻干,手指抬起
鼻端红,便秘
鼻端红,手指抬起
便秘,手指抬起
口渴,鼻痛
口渴,鼻肿
鼻痛,鼻端红
鼻痛,鼻肿
鼻痛,尿黄
鼻痛,肢体痛
鼻痛,便秘
鼻痛,鼻热
鼻端红,鼻肿
鼻端红,尿黄
鼻端红,肢体痛
鼻端红,鼻热
鼻肿,尿黄
鼻肿,肢体痛
鼻肿,便秘
鼻肿,鼻热
肢体痛,鼻热
便秘,鼻热
皮疹,鼻端红
鼻端红,面赤
鼻端红,月经不调
鼻端红,毛细血管扩张
鼻端红,毛孔扩大
鼻端红,皮肤增厚
毛细血管扩张,毛孔扩大
毛细血管扩张,皮肤增厚
毛孔扩大,皮肤增厚
情绪不稳,关节痛
谵语,关节痛
谵语,乏力
谵语,肢体痛
昏迷,关节痛
烦躁,关节痛
关节痛,口渴
关节痛,尿黄
关节痛,乏力
关节痛,尿短
关节痛,便秘
关节痛,抽搐
关节痛,意识障碍
耳鸣,皮肤斑块
耳鸣,唇燥
视力受损,唇燥
头晕,唇燥
唇燥,乏力
唇燥,月经不调
唇燥,视物模糊
闭经,胸水
闭经,腹水
闭经,皮疹
闭经,发少
闭经,皮肤斑块
闭经,尿不利
闭经,精神恍惚
闭经,面白
浮肿,胸水
浮肿,腹水
浮肿,皮疹
浮肿,发少
浮肿,皮肤斑块
浮肿,精神恍惚
胸水,腹水
胸水,皮疹
胸水,发少
胸水,肢冷
胸水,皮肤斑块
胸水,乏力
胸水,尿不利
胸水,月经过少
胸水,形寒
胸水,精神恍惚
胸水,面白
腹水,皮疹
腹水,发少
腹水,肢冷
腹水,皮肤斑块
腹水,乏力
腹水,尿不利
腹水,月经过少
腹水,形寒
腹水,精神恍惚
腹水,面白
皮疹,发少
皮疹,尿不利
皮疹,形寒
发少,肢冷
发少,皮肤斑块
发少,月经过少
发少,形寒
发少,精神恍惚
肢冷,皮肤斑块
肢冷,精神恍惚
皮肤斑块,尿不利
皮肤斑块,形寒
皮肤斑块,精神恍惚
皮肤斑块,面白
尿不利,月经过少
月经过少,精神恍惚
形寒,精神恍惚
咽干,关节痛
情绪不稳,关节不利
皮疹,关节不利
烦躁,关节不利
皮肤斑块,关节不利
尿黄,关节不利
尿短,关节不利
便秘,关节不利
情绪不稳,情感淡漠
手足发热,情绪紧张
手足发热,情感淡漠
手足发热,妄想
不寐,情感淡漠
不寐,妄想
耳鸣,情绪紧张
耳鸣,情感淡漠
耳鸣,情绪焦虑
耳鸣,妄想
情绪紧张,情感淡漠
情绪紧张,口渴
情绪紧张,尿黄
情绪紧张,尿短
情绪紧张,便秘
情绪紧张,妄想
情感淡漠,口渴
情感淡漠,情绪焦虑
情感淡漠,尿黄
情感淡漠,面赤
情感淡漠,尿短
情感淡漠,发热
情感淡漠,便秘
情感淡漠,妄想
口渴,妄想
情绪焦虑,妄想
尿黄,妄想
尿短,妄想
发热,妄想
便秘,妄想
闭经,恶心
闭经,肝肿大
闭经,嗳气
闭经,脾肿大
闭经,月经夹瘀
闭经,腹胀
恶心,肝肿大
恶心,月经色暗
恶心,脾肿大
恶心,月经夹瘀
不寐,肝肿大
不寐,脾肿大
不寐,月经夹瘀
皮疹,肝肿大
皮疹,月经色暗
皮疹,嗳气
皮疹,脾肿大
皮疹,月经夹瘀
肝肿大,月经色暗
肝肿大,胁痛
肝肿大,嗳气
肝肿大,皮肤斑块
肝肿大,头晕
肝肿大,脾肿大
肝肿大,月经夹瘀
肝肿大,纳差
肝肿大,腹胀
月经色暗,嗳气
月经色暗,皮肤斑块
月经色暗,脾肿大
胁痛,脾肿大
胁痛,月经夹瘀
嗳气,皮肤斑块
嗳气,脾肿大
嗳气,月经夹瘀
皮肤斑块,脾肿大
皮肤斑块,月经夹瘀
头晕,脾肿大
头晕,月经夹瘀
脾肿大,月经夹瘀
脾肿大,纳差
脾肿大,腹胀
月经夹瘀,纳差
月经夹瘀,腹胀
肿块,皮肤鳞屑
肿块,皮肤痛
肿块,唇疮
皮肤鳞屑,皮肤痛
皮肤鳞屑,唇疮
皮肤痛,唇疮
皮肤脱屑,口唇肿
皮肤脱屑,唇疮
口唇肿,唇疮
皮疹,口唇皮肤增厚
皮疹,面部斑块
皮疹,唇疮
口唇皮肤增厚,皮肤斑块
口唇皮肤增厚,面部斑块
口唇皮肤增厚,面赤
口唇皮肤增厚,唇疮
皮肤斑块,面部斑块
皮肤斑块,唇疮
面部斑块,面赤
面部斑块,唇疮
面赤,唇疮
皮损,口腔白膜
皮损,唇疮
口腔白膜,唇疮
咽痛,呕吐
咽痛,口唇发热
咽痛,口唇肿
恶寒,口唇发热
呕吐,皮肤瘙痒
呕吐,口唇发热
发热,口唇发热
皮肤瘙痒,口唇发热
皮肤瘙痒,口唇肿
口唇发热,口唇肿
腹泻,唇色淡
腹泻,口唇肿
不喜饮,唇色淡
不喜饮,口唇肿
唇色淡,口唇肿
皮肤斑块,口唇肿
口唇肿,皮疹
腰酸,手足紫绀
腰酸,四肢痛
腰酸,手足苍白
手足紫绀,肢体痛
手足紫绀,尿清
手足紫绀,四肢痛
手足紫绀,手足苍白
手足紫绀,便溏
肢体痛,手足苍白
尿清,四肢痛
尿清,手足苍白
四肢痛,手足苍白
四肢痛,便溏
手足苍白,便溏
情绪不稳,手足紫绀
情绪不稳,手指色白
情绪不稳,手肿
情绪不稳,手青
手足紫绀,手指色白
手足紫绀,胁胀
手足紫绀,胁痛
手足紫绀,烦躁
手足紫绀,手肿
手足紫绀,手青
手指色白,胁胀
手指色白,胁痛
手指色白,烦躁
手指色白,手肿
手指色白,手青
胁胀,手肿
胁胀,手青
胁痛,手肿
胁痛,手青
烦躁,手肿
烦躁,手青
手肿,手青
反应迟钝,情感淡漠
反应迟钝,肢冷
反应迟钝,面色不荣
反应迟钝,思维贫乏
反应迟钝,妄想
反应迟钝,形寒
反应迟钝,意识障碍
反应迟钝,面白
情感淡漠,肢冷
情感淡漠,乏力
情感淡漠,面色不荣
情感淡漠,思维贫乏
情感淡漠,形寒
情感淡漠,意识障碍
情感淡漠,面白
肢冷,思维贫乏
肢冷,妄想
乏力,思维贫乏
面色不荣,思维贫乏
面色不荣,妄想
面色不荣,形寒
思维贫乏,妄想
思维贫乏,形寒
思维贫乏,意识障碍
思维贫乏,面白
妄想,形寒
妄想,意识障碍
妄想,面白
手足紫绀,皮疹
手足紫绀,呼吸急促
手足紫绀,皮肤斑块
手足紫绀,肢冷
手足紫绀,乏力
手足紫绀,指趾青紫
手足紫绀,皮肤麻木
手足紫绀,感觉异常
手足紫绀,面白
皮疹,指趾青紫
皮疹,皮肤麻木
皮疹,感觉异常
呼吸急促,指趾青紫
呼吸急促,皮肤麻木
皮肤斑块,指趾青紫
皮肤斑块,皮肤麻木
皮肤斑块,感觉异常
肢冷,指趾青紫
肢冷,皮肤麻木
肢冷,感觉异常
乏力,指趾青紫
乏力,皮肤麻木
指趾青紫,皮肤麻木
指趾青紫,肢体痛
指趾青紫,感觉异常
指趾青紫,面白
皮肤麻木,肢体痛
皮肤瘙痒,手足脱屑
肥胖,少津
肥胖,皮肤脱屑
肥胖,手足脱屑
口渴,手足脱屑
少津,皮肤脱屑
少津,手足脱屑
皮肤脱屑,手足脱屑
皮肤瘙痒,皮损
手足脱屑,皮损
皮肤脱屑,皮损
皮疹,掌跖发疱
皮肤脱屑,掌跖发疱
皮肤脱屑,皮肤干燥
皮肤脱屑,皮肤水疱
掌跖发疱,皮肤干燥
掌跖发疱,皮肤水疱
皮疹,足部红
足部红,口渴
足部红,恶寒
足部红,尿黄
足部红,掌跖发疱
足部红,发热
足部红,便秘
足部红,皮肤水疱
口渴,掌跖发疱
恶寒,掌跖发疱
尿黄,掌跖发疱
掌跖发疱,发热
掌跖发疱,便秘
皮损,皮疹
皮损,腹胀
皮损,乏力
皮损,掌跖发疱
皮损,便溏
皮损,皮肤水疱
腹胀,掌跖发疱
腹胀,皮肤瘙痒
腹胀,皮肤水疱
乏力,掌跖发疱
掌跖发疱,皮肤瘙痒
掌跖发疱,便溏
便溏,皮肤水疱
皮疹,灰指甲
皮疹,足癣
灰指甲,足癣
灰指甲,皮肤脱屑
灰指甲,掌跖发疱
灰指甲,皮肤瘙痒
灰指甲,皮肤水疱
足癣,皮肤脱屑
足癣,掌跖发疱
足癣,皮肤瘙痒
足癣,皮肤水疱
甲板黄色斑,足癣
甲板黄色斑,爪甲枯
甲板黄色斑,指甲变异
甲板黄色斑,爪甲薄
足癣,爪甲枯
足癣,指甲变异
足癣,爪甲薄
爪甲枯,指甲变异
指甲变异,爪甲薄
指甲剥离,爪甲薄
指甲剥离,爪白
指甲剥离,指甲变异
爪甲薄,爪白
爪白,指甲变异
汗出,郑声
汗出,目凹陷
汗出,喜冷
汗出,重语
汗出,皮肤干燥
郑声,目凹陷
郑声,喜冷
郑声,昏迷
郑声,口渴
郑声,呼吸急促
郑声,面赤
郑声,重语
郑声,皮肤干燥
郑声,意识障碍
目凹陷,喜冷
目凹陷,昏迷
目凹陷,呼吸急促
目凹陷,面赤
目凹陷,重语
目凹陷,皮肤干燥
目凹陷,意识障碍
喜冷,昏迷
喜冷,呼吸急促
喜冷,重语
喜冷,皮肤干燥
喜冷,意识障碍
昏迷,重语
昏迷,皮肤干燥
口渴,重语
呼吸急促,重语
面赤,重语
重语,皮肤干燥
重语,意识障碍
皮肤干燥,意识障碍
爪甲变形,指甲变异
爪甲变形,汗出
爪甲变形,不寐
爪甲变形,呼吸急促
爪甲变形,头晕
爪甲变形,心悸
爪甲变形,面白
汗出,指甲变异
汗出,爪甲薄
不寐,指甲变异
不寐,爪甲薄
呼吸急促,指甲变异
呼吸急促,爪甲薄
头晕,指甲变异
头晕,爪甲薄
指甲变异,心悸
指甲变异,面白
爪甲薄,心悸
爪甲薄,面白
甲沟肿胀,指甲变异
甲沟肿胀,指甲扁平
指甲变异,指甲扁平
情绪不稳,指缝湿烂
皮疹,指缝湿烂
烦躁,指缝湿烂
指缝湿烂,尿黄
指缝湿烂,面赤
指缝湿烂,便秘
指缝湿烂,皮肤瘙痒
指缝湿烂,皮肤水疱
面赤,皮肤水疱
皮疹,皮肤色白
皮肤色白,指缝湿烂
皮肤色白,皮肤脱屑
皮肤色白,皮肤瘙痒
皮肤色白,皮肤干燥
皮肤色白,皮肤水疱
指缝湿烂,皮肤脱屑
指缝湿烂,皮肤干燥
肢肿,手足多汗
肢肿,汗出
肢肿,皮疹
肢肿,足癣
肢肿,指缝湿烂
肢肿,指缝水疱
肢肿,皮肤瘙痒
肢肿,皮肤水疱
手足多汗,面黄
手足多汗,皮疹
手足多汗,足癣
手足多汗,指缝湿烂
手足多汗,指缝水疱
手足多汗,皮肤瘙痒
手足多汗,便溏
手足多汗,皮肤水疱
汗出,足癣
汗出,指缝湿烂
汗出,指缝水疱
面黄,足癣
面黄,指缝湿烂
面黄,指缝水疱
皮疹,指缝水疱
腹胀,足癣
腹胀,指缝湿烂
腹胀,指缝水疱
足癣,指缝湿烂
足癣,指缝水疱
足癣,便溏
指缝湿烂,指缝水疱
指缝湿烂,便溏
指缝水疱,皮肤瘙痒
指缝水疱,便溏
指缝水疱,皮肤水疱
发少,四肢麻木
发少,眉毛脱落
发少,无汗
发少,皮肤麻木
发少,皮肤干燥
发少,鼻梁塌陷
皮疹,四肢麻木
皮疹,眉毛脱落
皮疹,无汗
皮疹,鼻梁塌陷
四肢麻木,眉毛脱落
四肢麻木,皮肤斑块
四肢麻木,无汗
四肢麻木,乏力
四肢麻木,皮肤麻木
四肢麻木,皮肤干燥
四肢麻木,鼻梁塌陷
眉毛脱落,皮肤斑块
眉毛脱落,无汗
眉毛脱落,乏力
眉毛脱落,皮肤麻木
眉毛脱落,感觉异常
眉毛脱落,皮肤干燥
眉毛脱落,鼻梁塌陷
皮肤斑块,无汗
皮肤斑块,皮肤干燥
皮肤斑块,鼻梁塌陷
无汗,皮肤麻木
无汗,皮肤干燥
无汗,鼻梁塌陷
乏力,鼻梁塌陷
皮肤麻木,皮肤干燥
皮肤麻木,鼻梁塌陷
感觉异常,皮肤干燥
感觉异常,鼻梁塌陷
皮肤干燥,鼻梁塌陷
手足沉重,关节痛
手足沉重,皮肤麻木
手足沉重,肢体痛
手足沉重,感觉异常
关节痛,皮肤麻木
关节痛,感觉异常
皮肤色凉,喜暖
皮肤色凉,感觉异常
皮肤色凉,月经不调
皮肤色凉,皮肤麻木
皮肤色凉,崩漏
喜暖,感觉异常
喜暖,月经不调
喜暖,皮肤麻木
喜暖,崩漏
感觉异常,月经不调
感觉异常,崩漏
月经不调,皮肤麻木
皮肤麻木,崩漏
呼吸微弱,不喜饮
呼吸微弱,郑声
呼吸微弱,昏迷
呼吸微弱,喃喃自语
呼吸微弱,呼吸急促
呼吸微弱,冷汗
呼吸微弱,喜热饮
呼吸微弱,言语重复
呼吸微弱,面白
不喜饮,郑声
不喜饮,喃喃自语
不喜饮,冷汗
不喜饮,喜热饮
不喜饮,言语重复
汗出,喃喃自语
汗出,喜热饮
汗出,言语重复
郑声,喃喃自语
郑声,肢冷
郑声,冷汗
郑声,乏力
郑声,喜热饮
郑声,言语重复
郑声,面白
昏迷,喃喃自语
昏迷,喜热饮
昏迷,言语重复
喃喃自语,肢冷
喃喃自语,冷汗
喃喃自语,乏力
喃喃自语,喜热饮
喃喃自语,言语重复
喃喃自语,意识障碍
喃喃自语,面白
呼吸急促,冷汗
呼吸急促,喜热饮
呼吸急促,言语重复
肢冷,言语重复
冷汗,乏力
冷汗,喜热饮
冷汗,言语重复
乏力,言语重复
喜热饮,言语重复
喜热饮,意识障碍
喜热饮,面白
言语重复,意识障碍
言语重复,面白
情绪不稳,颜面肿
情绪不稳,目肿
情绪不稳,皮肤痛
咽干,颜面肿
咽干,目肿
咽干,皮肤痛
烦躁,颜面肿
烦躁,目肿
烦躁,皮肤痛
关节痛,颜面肿
关节痛,目肿
关节痛,口苦
关节痛,皮肤痛
颜面肿,恶寒
颜面肿,乏力
颜面肿,发热
颜面肿,纳差
颜面肿,肢体痛
颜面肿,目肿
颜面肿,口苦
颜面肿,皮肤痛
恶寒,目肿
恶寒,口苦
恶寒,皮肤痛
乏力,目肿
乏力,皮肤痛
发热,目肿
发热,皮肤痛
纳差,目肿
纳差,皮肤痛
肢体痛,目肿
肢体痛,皮肤痛
目肿,口苦
目肿,皮肤痛
呼吸急促,四肢痛
呼吸急促,皮肤痛
心悸,四肢痛
心悸,皮肤痛
纳差,四肢痛
面黄,四肢痛
面黄,皮肤痛
四肢痛,皮肤痛
皮肤痛,便溏
皮肤色凉,皮肤色紫
皮肤色凉,活动不利
皮肤色凉,关节痛
皮肤色凉,不耐久立
皮肤色凉,面暗
皮肤色凉,肢体痛
皮肤色凉,皮肤痛
皮肤色紫,活动不利
皮肤色紫,关节痛
皮肤色紫,不耐久立
皮肤色紫,面暗
皮肤色紫,肢体痛
皮肤色紫,皮肤痛
活动不利,不耐久立
活动不利,面暗
活动不利,皮肤痛
关节痛,不耐久立
关节痛,面暗
不耐久立,面暗
不耐久立,肢体痛
不耐久立,皮肤痛
面暗,皮肤痛
情绪不稳,皮肤脱屑
烦躁,皮肤脱屑
皮肤脱屑,尿短
视力受损,皮肤脱屑
视力受损,皮肤鳞屑
头晕,皮肤脱屑
头晕,皮肤鳞屑
皮肤脱屑,皮肤鳞屑
皮肤脱屑,视物模糊
皮肤脱屑,面白
皮肤干燥,皮肤鳞屑
皮肤鳞屑,视物模糊
皮肤鳞屑,面白
咽干,全身不适
咽干,皮肤脱屑
咽干,皮肤鳞屑
全身不适,皮肤脱屑
全身不适,皮肤鳞屑
发热,皮肤鳞屑
情绪不稳,足部脱屑
情绪不稳,手部脱屑
恶心,足部脱屑
恶心,手部脱屑
恶心,皮肤脱屑
足部脱屑,手部脱屑
足部脱屑,烦躁
足部脱屑,口渴
足部脱屑,多饮
足部脱屑,头痛
足部脱屑,皮肤脱屑
足部脱屑,面赤
足部脱屑,发热
手部脱屑,烦躁
手部脱屑,口渴
手部脱屑,多饮
手部脱屑,头痛
手部脱屑,皮肤脱屑
手部脱屑,面赤
手部脱屑,发热
多饮,皮肤脱屑
头痛,皮肤脱屑
皮肤皲裂,皮损
皮肤皲裂,皮肤干燥
皮损,皮肤干燥
皮肤皲裂,肘部皲裂
皮肤皲裂,膝关节皲裂
皮肤皲裂,皮疹
皮肤皲裂,皮肤斑块
肘部皲裂,膝关节皲裂
肘部皲裂,皮疹
肘部皲裂,皮肤斑块
肘部皲裂,皮肤瘙痒
膝关节皲裂,皮疹
膝关节皲裂,皮肤斑块
膝关节皲裂,皮肤瘙痒
自汗,喃喃自语
自汗,健忘
自汗,喜悲
自汗,精神恍惚
自汗,喜静
汗出,喜静
不寐,喃喃自语
不寐,喜静
哭,喃喃自语
哭,健忘
哭,乏力
哭,精神恍惚
哭,喜静
喃喃自语,健忘
喃喃自语,喜悲
喃喃自语,面色不荣
喃喃自语,胸闷
喃喃自语,心悸
喃喃自语,精神恍惚
呼吸急促,喜悲
呼吸急促,精神恍惚
健忘,喜悲
健忘,胸闷
健忘,喜静
乏力,喜悲
乏力,喜静
喜悲,面色不荣
喜悲,精神恍惚
喜悲,喜静
面色不荣,喜静
胸闷,喜静
心悸,精神恍惚
心悸,喜静
精神恍惚,喜静
皮肤皲裂,手掌心皲裂
皮肤皲裂,手痛
皮肤皲裂,四肢痛
皮肤皲裂,皮肤水疱
皮损,皮肤斑块
皮损,手掌心皲裂
皮损,手痛
皮损,四肢痛
皮疹,手掌心皲裂
皮疹,手痛
皮疹,四肢痛
皮肤斑块,手掌心皲裂
皮肤斑块,手痛
皮肤斑块,四肢痛
皮肤斑块,皮肤水疱
手掌心皲裂,手痛
手掌心皲裂,皮肤瘙痒
手掌心皲裂,四肢痛
手掌心皲裂,皮肤水疱
手痛,皮肤瘙痒
手痛,四肢痛
手痛,皮肤水疱
皮肤瘙痒,四肢痛
四肢痛,皮肤水疱
皮肤皲裂,灰指甲
皮肤皲裂,皮肤脱屑
皮肤皲裂,皮肤增厚
灰指甲,皮肤增厚
皮肤脱屑,皮肤增厚
皮肤瘙痒,皮肤增厚
皮疹,皮肤发热
皮肤瘙痒,皮肤发热
皮疹,胃脘不适
胃脘不适,腹胀
胃脘不适,尿黄
胃脘不适,尿短
胃脘不适,便秘
胃脘不适,皮肤瘙痒
皮肤色凉,肿块
皮肤色凉,皮疹
皮肤色凉,皮肤水疱
肿块,皮疹
肿块,皮肤水疱
口淡,食而不化
口淡,喜暖
口淡,胃寒
食而不化,喜暖
食而不化,不喜饮
食而不化,肢冷
食而不化,恶寒
食而不化,胃寒
食而不化,面白
腹痛,胃寒
喜暖,不喜饮
喜暖,胃寒
不喜饮,胃寒
肢冷,胃寒
恶寒,胃寒
乏力,胃寒
纳差,胃寒
胃寒,腹胀
胃寒,便溏
胃寒,面白
胁胀,喃喃自语
胁胀,言语错乱
胁胀,哭笑无常
胁胀,表情呆滞
喃喃自语,言语错乱
喃喃自语,抑郁
喃喃自语,善太息
喃喃自语,纳差
言语错乱,抑郁
言语错乱,善太息
言语错乱,哭笑无常
言语错乱,表情呆滞
